"","event_id","primary_act_id","secondary_act_id","purch_party_lkup_id","event_name","primary_act_name","secondary_act_name","major_cat_name","minor_cat_name","la_event_type_cat","event_disp_name","ticket_text","tickets_purchased_qty","trans_face_val_amt","delivery_type_cd","event_date_time","event_dt","presale_dt","onsale_dt","sales_ord_create_dttm","sales_ord_tran_dt","print_dt","timezn_nm","venue_city","venue_state","venue_postal_cd_sgmt_1","sales_platform_cd","print_flg","la_valid_tkt_event_flg","fin_mkt_nm","web_session_cookie_val","gndr_cd","age_yr","income_amt","edu_val","edu_1st_indv_val","edu_2nd_indv_val","adults_in_hh_num","married_ind","child_present_ind","home_owner_ind","occpn_val","occpn_1st_val","occpn_2nd_val","dist_to_ven"
"2707","e65d9efad8abfac5faeb","ea6991e953477c0bb31f","b85143bf51323b72e53c","34b0c1f39d9eab5bac4b","Pixies Comerica Theatre Adams Street Parking","Dodge Theatre Parking","NULL","MISC","PARKING","PARKING","Pixies Comerica Theatre Adams Street Parking"," ADAMS ST GARAGE PARKING            PIXIES           COMERICA THEATRE PARKING ENTER @ 4TH AVE / ADAMS ST GOOD ONLY ON FEB 24 2014    GARAGE OPENS AT 6PM    ",1,10,"TicketFast","2014-02-25 03:00:00","2014-02-24","NULL","2013-10-07","2013-10-11 17:04:49","2013-10-11","2014-02-11","MST","PHOENIX","ARIZONA","85003","www.concerts.livenation.com","T ","N ","Arizona","34b0c1f39d9eab5bac4b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708","2f054732e16a3b3a91d7","8f53c0b7cd7810a1829d","b85143bf51323b72e53c","cf7bf486853fcf3dbe69","Cricket Pavilion Premier Parking:tim Mcgraw","Cricket Pavilion Phx. Premier Parking","NULL","MISC","PARKING","PARKING","Cricket Pavilion Premier Parking:tim Mcgraw","!!NOT A CONCERT TICKET!!%VALID FOR PARKING ONLY%ENTER OF 79TH AVENUE%CRICKET WIRELESS PAVILION%GOOD THIS DATE ONLY%FRI JUN 20 2008 8:00 PM",1,20,"Mail","2008-06-21 02:00:00","2008-06-20","NULL","2008-03-28","2008-04-14 00:00:00","2008-04-13","2008-04-17","MST","PHOENIX","ARIZONA","85035","NULL","T ","N ","Arizona","cf7bf486853fcf3dbe69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32"
"2709","6f680a9e7b496fffa91f","c702ca8d592717701f24","b85143bf51323b72e53c","a2014d505a7fdc64671a","Train Premier Parking","Blossom Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Train Premier Parking","* *THIS IS NOT A TICKET* *          TRAIN                PREMIER PARKING         BLOSSOM MUSIC CENTER     * * *RECEIPT ONLY* * *   WED JUL 17 2013 7:00 PM  ",1,20,"Mail","2013-07-17 23:00:00","2013-07-17","NULL","2013-02-05","2013-03-01 03:14:20","2013-02-28","2013-03-01","CST","CUYAHOGA FALLS","OHIO","44223","www.concerts.livenation.com","T ","N ","Cleveland","a2014d505a7fdc64671a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2710","0ca36075463ed2ab8e41","5a30008429ee66fc7b84","6dfc6d87997457f095cc","fc5b4c1b45308d7fd9bb","Luke Bryan: Kill The Lights Tour 2016","Luke Bryan","Dustin Lynch","CONCERTS","COUNTRY","CONCERTS","Luke Bryan: Kill The Lights Tour 2016","KILL THE LIGHTS TOUR 2016         LUKE BRYAN              LukeBryan.com              Dustin Lynch           CENTURYLINK CENTER     WED MAY 18 2016 7:30 PM  ",2,73.5,"eTicket","2016-05-19 00:30:00","2016-05-18","2015-11-17","2015-11-20","2015-11-18 16:07:19","2015-11-18","2015-11-18","CST","BOSSIER CITY","LOUISIANA","71112","iphone2.livenation.us","T ","Y ","New Orleans","fc5b4c1b45308d7fd9bb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2711","fdc96b647f58563167be","e4389392846a260a2907","f1f4ff45864a79bbab32","476399dfd9d4a6514274","Brandi Carlile","Brandi Carlile","Iron and Wine","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Brandi Carlile","LIVE NATION & SMA PRESENT       BRANDI CARLILE            RAIN OR SHINE             CABOOZE PLAZA           917 CEDAR AVE*MPLS    SUN AUG 02 2015 DRS 400PM ",2,108,"Mail","2015-08-02 21:00:00","2015-08-02","2015-05-06","2015-05-08","2015-05-20 13:58:53","2015-05-20","2015-05-22","CST","MINNEAPOLIS","MINNESOTA","55404","www.ticketmaster.com","T ","Y ","Minnesota","476399dfd9d4a6514274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2712","0f9594874ba356b2a599","96d2bd0e96ad8e4919d7","b85143bf51323b72e53c","4f2dd725fb701f407a78","Kanye West Performing 808's & heartbreak","Kanye West","NULL","CONCERTS","RAP/URBAN","CONCERTS","Kanye West Performing 808's & heartbreak"," HEWITT/SILVA/LIVE NATION         KANYE WEST               *** *** ***              HOLLYWOOD BOWL      RAIN OR SHINE/NO GLASS/CAN SAT SEP 26 2015 8:00 PM  ",4,180,"TicketFast","2015-09-27 03:00:00","2015-09-26","2015-09-01","2015-09-04","2015-09-01 17:23:12","2015-09-01","2015-09-01","PST","HOLLYWOOD","CALIFORNIA","90068","iphone.ticketmaster.us","T ","Y ","Los Angeles","4f2dd725fb701f407a78",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2713","aefbdf46f3f6efe6c44d","1c7cd93b0b3ce3eeb70e","d31c8dfdbc70321f0235","1a1fbf8e23d1b9c7522f","Hyundai Pavilion Premier Parking: Poison","Glen Helen L.A. Premier Parking","Poison","MISC","PARKING","PARKING","Hyundai Pavilion Premier Parking: Poison","THIS TICKET IS VALID%FOR PARKING ONLY%GOOD THIS DATE ONLY%PREMIER PARKING PASS%HYUNDAI PAVILION%SAT JUL 1 2006 5:00PM",1,20,"Mail","2006-07-02 00:00:00","2006-07-01","NULL","2006-05-20","2006-05-20 00:00:00","2006-05-20","2006-05-25","PST","SAN BERNARDINO","CALIFORNIA","92407","NULL","T ","N ","Los Angeles","1a1fbf8e23d1b9c7522f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2714","10597b2bdaf5c2cdf6c6","89712180ab9f1ed64244","7fc1d073d4a4eb197c94","73b019fc6328bb13ba44","Vans Warped Tour Presented By Journeys","Vans Warped Tour","Handguns","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Vans Warped Tour Presented By Journeys","       LIVE NATION             VANS WARPED TOUR       PRESENTED BY JOURNEYS     WWW.VANSWARPEDTOUR.COM   AARON'S AMP AT LAKEWOOD  THU JUL 02 2015 11AM DOORS",1,38.5,"TicketFast","2015-07-02 15:00:00","2015-07-02","2014-12-12","2014-12-12","2015-06-14 15:31:21","2015-06-14","2015-06-14","EST","ATLANTA","GEORGIA","30315","mobile.livenation.us","T ","Y ","Atlanta","73b019fc6328bb13ba44",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2715","d77e03cef4f571af8a54","c772b8a494c3bc421d7e","b85143bf51323b72e53c","d6a6ca424f29916e683d","Disco Donnie And Hob Present Excision","Excision","NULL","CONCERTS","DANCE MUSIC/DANCE","CONCERTS","Disco Donnie And Hob Present Excision","DISCO DONNIE & HOB PRESENT         EXCISION         GENERAL ADMISSION STANDING HOUSE OF BLUES - ORLANDO   NO REFUNDS / ALL AGES   FRI FEB 12 2016 DRS 700PM ",1,27.75,"TicketFast","2016-02-13 00:00:00","2016-02-12","2015-11-16","2015-11-17","2016-02-04 19:25:43","2016-02-04","2016-02-09","EST","ORLANDO","FLORIDA","32830","mobile.livenation.us","T ","Y ","Orlando","d6a6ca424f29916e683d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2716","1aa078e755ebc404fb07","1877246a07b2c726071e","cc8582ac2d5a6bee133c","10feaa7dcdad48589886","Kaiser Chiefs","Kaiser Chiefs","Priory","CONCERTS","ROCK/POP","CONCERTS","Kaiser Chiefs","   WWW.IRVINGPLAZA.COM          KAISER CHIEFS                                        IRVING PLAZA        17 IRVING PL @ E 15TH ST WED MAY 13 2015 DRS 700PM ",1,28.5,"TicketFast","2015-05-13 23:00:00","2015-05-13","2015-01-28","2015-01-30","2015-05-13 01:13:17","2015-05-12","NULL","EST","NEW YORK","NEW YORK","10003","mobile.livenation.us","F ","Y ","New York","10feaa7dcdad48589886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2717","99d83cc35d487fac6b78","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","0c15b50a53b655a94a42","Tabernacle Parking: Raconteurs","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Raconteurs","PARKING PASS-PARKING ONLY%THE RACONTEURS%LAZ PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%WED OCT 01 2008  8:00PM",1,9,"Mail","2008-10-02 00:00:00","2008-10-01","NULL","2008-06-06","2008-06-07 00:00:00","2008-06-07","2008-06-12","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","0c15b50a53b655a94a42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"329"
"2718","2062e1426a2236d87080","9caaa3cea047cfffa7b3","b85143bf51323b72e53c","d43965608ddad6d2884e","Premier Parking: Brooks & dunn","First Niagara Pavilion VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Brooks & dunn","USE 2ND LANE FROM FAR LEFT%BROOKS & DUNN 3-SEP-05%PREMIER PARKING PASS%RIGHT OF PEDESTRIAN WLKWAY%POST-GAZETTE PAVILION%NOT RESP FOR ANY LOSSES",1,22,"Mail","2005-09-03 23:00:00","2005-09-03","NULL","2005-07-23","2005-07-23 00:00:00","2005-07-23","2005-07-27","EST","BURGETTSTOWN","PENNSYLVANIA","15021","NULL","T ","N ","Pittsburgh","d43965608ddad6d2884e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2719","bbc53d120d683bac373f","8f53c0b7cd7810a1829d","b85143bf51323b72e53c","3b9805991361e05f6145","Cricket Wireless Pavilion Premier Parking:projekt Revolution Tour 2007","Cricket Pavilion Phx. Premier Parking","NULL","MISC","PARKING","PARKING","Cricket Wireless Pavilion Premier Parking:projekt Revolution Tour 2007","GOOD FOR PARKING ONLY%PREMIER PARKING PASS%ENTER OFF 79TH AVENUE%CRICKET WIRELESS PAVILION%GOOD THIS DATE ONLY%WED AUG 1 2007 12:45 PM",1,20,"TicketFast","2007-08-01 18:45:00","2007-08-01","NULL","2007-05-19","2007-08-01 00:00:00","2007-07-31","2007-07-31","MST","PHOENIX","ARIZONA","85035","NULL","T ","N ","Arizona","3b9805991361e05f6145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2720","7adb5e442f455e422fe8","e4bb8385d140221019b5","b85143bf51323b72e53c","19634cbfc5ba4397d468","Premier Parking: Kc & the sunshine band","Midflorida Amphitheatre Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Kc & the sunshine band","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY!%JULY 8, 2006%KC'S BOOGIE BLAST%FORD AMPHITHEATRE%*** USE MLK ENTRANCE ***",1,20,"Mail","2006-07-08 23:00:00","2006-07-08","NULL","2006-05-15","2006-05-15 00:00:00","2006-05-15","2006-05-22","EST","TAMPA","FLORIDA","33610","NULL","T ","N ","Tampa","19634cbfc5ba4397d468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2721","e00fd96c378c8721d89b","63d7ad80e1e7c3f1719c","8d74e7609bc261c55a13","7b919f3ba2440cff9bac","Weezer And Panic! At The Disco - summer tour 2016","Weezer","Panic! At The Disco","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Weezer And Panic! At The Disco - summer tour 2016"," RAIN OR SHINE/CPATW PRES           Weezer                      &                Panic! At The Disco        WOODLANDS PAVILION     FRI JUN 10 2016 7:00 PM  ",2,110,"eTicket","2016-06-11 00:00:00","2016-06-10","2016-01-19","2016-01-22","2016-01-21 16:09:24","2016-01-21","NULL","CST","THE WOODLANDS","TEXAS","77380","www.concerts.livenation.com","F ","Y ","Houston","7b919f3ba2440cff9bac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2722","ce46f74c55de13bcfa12","ea6991e953477c0bb31f","b85143bf51323b72e53c","1e5f79545a6582cb466f","Dodge Theatre Adams Street Parking - crosby, stills & nash","Dodge Theatre Parking","NULL","MISC","PARKING","PARKING","Dodge Theatre Adams Street Parking - crosby, stills & nash","ADAMS STREET GARAGE%CROSBY, STILLS & NASH%DODGE THEATRE PARKING PASS%ENTER AT 4TH AVE & ADAMS%GOOD ONLY FOR 5-29-10%GARAGE OPENS AT 6:00PM",1,10,"TicketFast","2010-05-30 02:00:00","2010-05-29","NULL","2010-03-22","2010-05-03 00:00:00","2010-05-02","2010-05-20","MST","PHOENIX","ARIZONA","85003","NULL","T ","N ","Arizona","1e5f79545a6582cb466f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2723","a5a97e026b23010cb4ec","e31a8943a5a0ce94d479","0ab2b90d235438b60678","cdcd9e62bb98ce93f235","Premier Parking: Edgefest 2012","Isleta Amphitheater VIP Parking","Edgefest","MISC","PARKING","PARKING","Premier Parking: Edgefest 2012","   PREMIER PARKING PASS            EDGEFEST             NOT A SHOW TICKET            THE PAVILION       REDEEM AT PREMIER PARKING  SAT APR 28 2012 2:00 PM  ",1,20,"TicketFast","2012-04-28 20:00:00","2012-04-28","NULL","2012-02-27","2012-03-26 19:55:36","2012-03-26","2012-04-20","MST","ALBUQUERQUE","NEW MEXICO","87106","NULL","T ","N ","New Mexico","cdcd9e62bb98ce93f235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2724","da53fd5a0725fe1aab49","8ece566dec0c146b25cd","b85143bf51323b72e53c","be6e54ac68202b415244","Beyonce - the formation world tour","Beyoncé","NULL","CONCERTS","R & B","CONCERTS","Beyonce - the formation world tour","   LIVE NATION PRESENTS            BEYONCE           THE FORMATION WORLD TOUR SOLDIER FIELD-CHICAGO, IL       RAIN OR SHINE         SAT MAY 28 2016 6:00PM  ",4,400,"TicketFast","2016-05-28 23:00:00","2016-05-28","2016-02-17","2016-02-25","2016-02-17 16:10:13","2016-02-17","2016-02-26","CST","CHICAGO","ILLINOIS","60605","iphone.ticketmaster.us","T ","Y ","Chicago","be6e54ac68202b415244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2725","30ccefbfc06ef7fa4fc6","002d7347ccac23f064b3","b85143bf51323b72e53c","77f7b61f8825e1f59ce5","Premier Parking: Rascal Flatts","Hollywood Casino Amphitheatre Chicago VIP Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Rascal Flatts","**PREMIER PARKING ONLY**%RASCAL FLATTS%TICKET VALID ONLY FOR%***PREMIER PARKING***%FIRST MIDWEST BANK AMP%SAT AUG 9 2008 8:00PM",1,30,"TicketFast","2008-08-10 01:00:00","2008-08-09","2008-05-14","2008-05-17","2008-08-07 00:00:00","2008-08-07","2008-08-07","CST","TINLEY PARK","ILLINOIS","60477","NULL","T ","N ","Chicago","77f7b61f8825e1f59ce5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2726","446765ebf7ff8b004a96","34ad0e9254b8f7d1cbe0","b85143bf51323b72e53c","58dae441576edaf4687e","Tabernacle Parking: Dayglow","Tabernacle Parking","NULL","MISC","PARKING","PARKING","Tabernacle Parking: Dayglow","PARKING PASS-PARKING ONLY%DAYGLOW%LAZ PARKING%REDEEM UPON EXIT%ENTER AT LUCKIE & CONE%FRI APR 1 2011 9:00PM",1,11,"TicketFast","2011-04-02 01:00:00","2011-04-01","NULL","2011-02-24","2011-03-14 00:00:00","2011-03-14","2011-03-30","EST","ATLANTA","GEORGIA","30303","NULL","T ","N ","Atlanta","58dae441576edaf4687e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2727","b91f2bf4fb75e21d3ba7","3a6b48c682f57f10dbdb","1e8b52e0cd33c18d5764","ce26c104eb9378c070cf","Ingrid Michaelson","Ingrid Michaelson","Jukebox the Ghost","CONCERTS","ROCK/POP","CONCERTS","Ingrid Michaelson","   LIVE NATION PRESENTS       INGRID MICHAELSON         WWW.LIVENATION.COM     BLUE HILLS BANK PAVILION  NO CAMERAS/TAPES/SMOKING   SAT JUN 27 2015 7:00PM  ",1,30,"eTicket","2015-06-27 23:00:00","2015-06-27","2015-03-25","2015-03-27","2015-06-15 21:48:09","2015-06-15","2015-06-15","EST","BOSTON","MASSACHUSETTS","02210","www.concerts.livenation.com","T ","Y ","Boston","ce26c104eb9378c070cf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2728","8179ed6a73ef71256bcf","5a29f349bfe4d595f521","b85143bf51323b72e53c","778f149607044ba15958","Premier Parking: Ozzfest 2006","Klipsch Music Ctr. Ind. Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Ozzfest 2006","WWW.LIVENATION.COM%FOR PARKING ONLY%GOOD THIS DATE ONLY%OZZFEST 2006%VERIZON WIRELESS MUSIC CTR%SUN JUL 23 2006 10AM DOORS",1,20,"UPS","2006-07-23 14:00:00","2006-07-23","NULL","2006-03-18","2006-05-14 00:00:00","2006-05-14","2006-05-19","CST","NOBLESVILLE","INDIANA","46060","NULL","T ","N ","Indiana-Ohio","778f149607044ba15958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2729","d2fec376a13b8225c742","8e80b72ac55578b0e6bb","b85143bf51323b72e53c","6995d70fbb67c5068d21","Premier Parking: Avril Lavigne","Starwood Amphitheatre Nash. Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Avril Lavigne","THIS TICKET IS VALID FOR%PREMIER PARKING ONLY%LOT #5 (07/19/2005)%AVRIL LAVIGNE%STARWOOD AMPHITHEATRE%TUE JUL 19 2005 7:30PM",1,10,"Mail","2005-07-20 00:30:00","2005-07-19","NULL","2005-03-26","2005-03-28 00:00:00","2005-03-28","2005-04-01","CST","NASHVILLE","TENNESSEE","37013","NULL","T ","N ","Nashville","6995d70fbb67c5068d21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2730","b20f440779b02aec7dc1","d769ab09a96be5a0b316","b85143bf51323b72e53c","e57ee30326adfeb70b95","Premier Parking: Jimmy Buffett","Verizon Wireless Amph. Charlotte Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Jimmy Buffett","THIS TICKET IS VALID FOR%PREMIER PARKING%JIMMY BUFFETT%VERIZON WIRELESS AMPH CHA%HWY 29 TO PAVILION BLVD%TUE APR 29 2008 8:00PM",1,20,"Mail","2008-04-30 00:00:00","2008-04-29","NULL","2008-03-15","2008-03-15 00:00:00","2008-03-15","2008-03-20","EST","CHARLOTTE","NORTH CAROLINA","28262","NULL","T ","N ","Charlotte","e57ee30326adfeb70b95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2731","071850b742c7cd68e57b","86548c5bce2089a5d311","b85143bf51323b72e53c","29f7c651db667344ddb1","Vip Blossom Music Center Parking : rascal flatts","Blossom Music Center Premier Parking","NULL","MISC","PARKING","PARKING","Vip Blossom Music Center Parking : rascal flatts","*** PARKING RECEIPT ***%RASCAL FLATTS%THIS IS NOT A PASS%BLOSSOM MUSIC CENTER%*** RECEIPT ONLY ***%FRI AUG 07 2009  8:00PM",1,15,"Mail","2009-08-08 00:00:00","2009-08-07","NULL","2009-04-08","2009-04-11 00:00:00","2009-04-11","2009-04-13","CST","CUYAHOGA FALLS","OHIO","44223","NULL","T ","N ","Cleveland","29f7c651db667344ddb1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2732","6e54f41243bf84d314b3","1a3e9aecd0617706a794","e3f8ae01e4d07c2f071a","3f550dc5d1dff1e2212b","Gorge Amphitheatre Camping: Dave Matthews Band Caravan","Gorge Camping","Dave Matthews Band Caravan Festival","MISC","CAMPING","INVALID","Gorge Amphitheatre Camping: Dave Matthews Band Caravan","         CAMPING           OVERNIGHT C A M P I N G       * CAMPING PASS *          GORGE CAMPGROUND     * GOOD THESE DATES ONLY * THURS SEPT 1 - MON SEPT 5 ",1,90,"Mail","2011-09-02 20:00:00","2011-09-02","NULL","2011-05-02","2011-06-10 17:11:20","2011-06-10","2011-06-13","PST","GEORGE","WASHINGTON","98848","NULL","T ","N ","Seattle","3f550dc5d1dff1e2212b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2733","920ea37a8c4b69351def","43f0436b905bfa7c2eec","b85143bf51323b72e53c","48fd8ca4d51272dc8e28","Premier Parking: Jonas Brothers","XFINITY Center Mansfield Premier Parking","NULL","MISC","PARKING","PARKING","Premier Parking: Jonas Brothers","VALID FOR PARKING ONLY%PREMIER PARKING%COMCAST CTR, MANSFIELD%PARKING FOR JONAS BROS%LOT OPENS 3 HOURS PRIOR%THU AUG 7, 2008 7:00PM",1,40,"TicketFast","2008-08-07 23:00:00","2008-08-07","2008-03-25","2008-03-29","2008-03-25 00:00:00","2008-03-25","2008-03-25","EST","MANSFIELD","MASSACHUSETTS","02048","NULL","T ","N ","Boston","48fd8ca4d51272dc8e28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"315"
"2734","d15ffd25f35222823795","06e074b50adecfb5ca56","b85143bf51323b72e53c","942b61123d6d09515164","Coldplay- A Head Full Of Dreams Tour","Coldplay","NULL","CONCERTS","ALTERNATIVE ROCK","CONCERTS","Coldplay- A Head Full Of Dreams Tour","   LIVE NATION PRESENTS            COLDPLAY         A HEAD FULL OF DREAMS TOUR   ROSE BOWL, PASADENA          RAIN OR SHINE         SUN AUG 21 2016 7:30PM  ",2,359,"eTicket","2016-08-22 02:30:00","2016-08-21","2016-02-03","2016-02-05","2016-02-05 01:11:44","2016-02-04","2016-02-05","PST","PASADENA","CALIFORNIA","91103","www.ticketmaster.com","T ","Y ","Los Angeles","942b61123d6d09515164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2735","51965003a8d536ed1344","5210189dc1f3cd604e70","e908b315f7b02636a78a","435eb626fd06b15487be","The Smashing Pumpkins & marilyn manson: the end times tour","The Smashing Pumpkins","Marilyn Manson","CONCERTS","ALTERNATIVE ROCK","CONCERTS","The Smashing Pumpkins & marilyn manson: the end times tour","LIVE NATION & MEMI PRESENT  THE SMASHING PUMPKINS              AND                  MARILYN MANSON        Riverbend Music Center   SAT AUG 08 2015 7:00 PM  ",2,92,"BWC","2015-08-08 23:00:00","2015-08-08","2015-03-31","2015-04-03","2015-08-04 20:57:04","2015-08-04","2015-08-08","EST","CINCINNATI","OHIO","45230","android.ticketmaster.us","T ","Y ","Cincinnati-KY","435eb626fd06b15487be",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2736","5011f2533affdcf750f2","1edcd9575d7d55db5267","b85143bf51323b72e53c","5272ab800c8097645b71","Rockstar Club & vip prkng: brad paisley","Vip Upgrade","NULL","MISC","CONCESSION VOUCHERS (UPSELL)","UPSELL","Rockstar Club & vip prkng: brad paisley","ROCKSTAR CLUB &VIP PARKINGADMITS 2 TO ROCKSTAR CLUB VERIZON WIRELESS MUSIC CTR%ADIMTS ONE VIP PARKING%SAT JUNE 18 2011 4PM DOORS",1,45,"TicketFast","2011-06-18 20:00:00","2011-06-18","NULL","2011-03-05","2011-04-23 00:00:00","2011-04-23","2011-04-23","CST","NOBLESVILLE","INDIANA","46060","NULL","T ","N ","Indiana-Ohio","5272ab800c8097645b71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2737","7dcd3f3355c4932e0dd3","a14232befff04be1e2f3","b85143bf51323b72e53c","b5f9e821439389b6e498","Crosby Stills Nash Young-pnc Bank Arts Center Holmdel Premier Parking","PNC Bank Arts Center Holmdel Premier Parking","NULL","MISC","PARKING","PARKING","Crosby Stills Nash Young-pnc Bank Arts Center Holmdel Premier Parking","THIS TICKET IS VALID%FOR PREMIER PARKING ONLY%GOOD FOR THIS DATE ONLY%PREMIER PARKING PASS%PNC BANK ARTS CENTER%SUN AUG 20, 2006 7:30PM",1,30,"Mail","2006-08-20 23:30:00","2006-08-20","NULL","2006-05-01","2006-06-30 00:00:00","2006-06-30","2006-07-05","EST","HOLMDEL","NEW JERSEY","07733","NULL","T ","N ","New York","b5f9e821439389b6e498","M","46","87500","Graduate School","NULL","NULL","1","0","NULL","NULL","Professional Technical","NULL","NULL",NA
"2738","fde9eb208179cf98a371","abe70eb5c543273c916c","b85143bf51323b72e53c","991410f02f82e0476840","Parking: Poverty Neck Hillbillies","Amphitheater At Station Square Pitts. Premier Parking","NULL","MISC","PARKING","PARKING","Parking: Poverty Neck Hillbillies","ENTER WEST LOT AFTER 630PM%PREMIER PARKING PASS%POVERTY NECK HILLBILLIES%PREMIER PARKING*09-JUN-06%CHEVROLET AMPHITHEATRE NOT%RESPONSIBLE FOR ANY LOSSES",1,22,"Mail","2006-06-09 23:30:00","2006-06-09","NULL","2006-04-21","2006-05-08 00:00:00","2006-05-08","2006-05-11","EST","HOMESTEAD","PENNSYLVANIA","15120","NULL","T ","N ","Pittsburgh","991410f02f82e0476840","F","24","62500","High School","College","High School","2","1","1","1","NULL","NULL","NULL",NA
"2739","0fdac6caa05d7871fa0b","bc516734826900d353d2","b85143bf51323b72e53c","ce0a7aecfa2c2347372a","Radio 104.5 presents alt-j: fall tour 2015","alt-J","NULL","CONCERTS","OTHER","CONCERTS","Radio 104.5 presents alt-j: fall tour 2015","   Radio 104.5 Presents             ALT-J                 FALL TOUR 2015            FESTIVAL PIER         A RAIN OR SHINE EVENT    FRI SEP 25 2015 8:00 PM  ",2,75,"Mail","2015-09-26 00:00:00","2015-09-25","2015-04-02","2015-04-03","2015-04-04 01:11:44","2015-04-03","2015-04-06","EST","PHILADELPHIA","PENNSYLVANIA","19106","mobile.ticketmaster.us","T ","Y ","Delaware Valley","ce0a7aecfa2c2347372a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2740","0c91544a3d76d4c88d2c","1a3e9aecd0617706a794","f53529c5679ea6ca5a48","e7bd6a98fc3c398ac701","Overnight Gorge Camping For Dave Matthews Band","Gorge Camping","Dave Matthews Band","MISC","CAMPING","INVALID","Overnight Gorge Camping For Dave Matthews Band","* GOOD THIS DAY ONLY *%OVERNIGHT C A M P I N G%FOR%DAVE MATTHEWS BAND%GORGE CAMPGROUND%SUNDAY AUG 21, 2005",1,30,"TicketFast","2005-08-22 02:00:00","2005-08-21","2005-03-30","2005-04-02","2005-04-02 00:00:00","2005-04-02","2005-04-04","PST","QUINCY","WASHINGTON","98848","NULL","T ","N ","Seattle","e7bd6a98fc3c398ac701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
